"","SCHOOL_CODE","SCHOOL_NAME","AMPH_ID","AMPH_NAME","PROV_ID","PROV_NAME","REGION_NAME","URBAN_ZONE","AREA_CODE_M6","AREA_NAME_M6","BUREA_CODE","BUREA_NAME","SCHOOL_SIZE","thai_avg","soc_avg","eng_avg","math_avg","sci_avg","thai_sd","soc_sd","eng_sd","math_sd","sci_sd","thai_min","soc_min","eng_min","math_min","sci_min","thai_max","soc_max","eng_max","math_max","sci_max","com1"
"1668","1046032016","มหาไชยพิทยาคม","4613","สมเด็จ","46","กาฬสินธุ์","ตะวันออกเฉียงเหนือ","SUBURB","10124","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 24","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",40.916666,34.166666,24.375,19.166666,36.333333,9.302404,4.374801,5.578511,7.31247,5.930336,27.5,30,17.5,7.5,28.8,59,42,32.5,27.5,46.8,0.771134576922655
"1669","1046032017","แก้วเสด็จพิทยาคม","4613","สมเด็จ","46","กาฬสินธุ์","ตะวันออกเฉียงเหนือ","SUBURB","10124","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 24","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",40.4,32,20.375,20.75,24.48,13.752817,5.495452,2.907425,7.25,7.620603,22,23,16.25,7.5,14.4,67.5,39,27.5,32.5,40.4,-0.884844632423511
"1670","1046032018","ประชารัฐพัฒนศึกษา","4613","สมเด็จ","46","กาฬสินธุ์","ตะวันออกเฉียงเหนือ","SUBURB","10124","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 24","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",28.083333,30.5,20.3125,14.791666,26.5,9.825208,5.894913,3.150934,5.814702,5.89265,11,21,16.25,5,16,43.5,43,26.25,30,37.2,-1.84818545517815
"1671","1046032019","บัวสามัคคีพิทยาสรรพ์","4613","สมเด็จ","46","กาฬสินธุ์","ตะวันออกเฉียงเหนือ","SUBURB","10124","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 24","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",40.857142,33.714285,17.5,16.428571,23.885714,9.264811,6.922309,6.050383,3.976974,6.363159,27,23,8.75,10,14.8,59,43,27.5,22.5,33.6,-1.06675061635415
"1672","1046032021","ผาเสวยรังสรรค์","4613","สมเด็จ","46","กาฬสินธุ์","ตะวันออกเฉียงเหนือ","SUBURB","10124","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 24","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",38.25,30.7,24.125,20.5,23.56,11.265544,4.1,5.535397,7.648529,10.010314,24,25,17.5,7.5,14.4,64,36,36.25,35,42.4,-1.07826615787757
"1673","1046032022","ห้วยผึ้งพิทยา","4614","ห้วยผึ้ง","46","กาฬสินธุ์","ตะวันออกเฉียงเหนือ","SUBURB","10124","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 24","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.436936,33.09009,24.808558,21.441441,27.733333,13.313295,6.413035,7.319908,12.254571,9.03859,10,15,13.75,2.5,8.4,70.5,49,57.5,90,60.8,-0.192508542374441
"1674","1047022013","ธรรมบวรวิทยา","4706","วาริชภูมิ","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",46.942622,33.918032,23.627049,25.12295,29.396721,12.339497,6.098365,7.451018,14.303691,7.348068,18,15,11.25,5,13.2,72.5,46,55,90,41.6,0.616882504131898
"1675","1047022014","วาริชวิทยา","4706","วาริชภูมิ","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",41.0625,31,21.09375,18.4375,29.7,8.0717,5.52268,2.960514,7.493486,6.754998,26.5,19,17.5,7.5,18.8,51,37,27.5,30,36.4,-0.521934068091324
"1676","1047022015","นิคมน้ำอูนเจริญวิทยา","4707","นิคมน้ำอูน","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",38.730769,31.346153,24.423076,21.778846,27.084615,10.795949,5.636031,7.384781,11.086813,6.843453,18,20,13.75,5,13.6,63.5,48,46.25,67.5,42.8,-0.52781817650675
"1677","1047022016","เตรียมอุดมศึกษา ภาคตะวันออกเฉียงเหนือ","4712","สว่างแดนดิน","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",49.343856,36.304421,30.597363,34.995748,31.145578,13.006725,6.429172,12.301866,19.268897,9.087947,12.5,17,8.75,5,10.4,79,58,85,100,70.4,2.10156764522071
"1678","1047022017","แวงพิทยาคม","4712","สว่างแดนดิน","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",43.465517,34.224137,23.728448,22.586206,26.241379,12.616991,4.386669,6.628584,9.479623,6.488586,13.5,25,12.5,5,15.2,69.5,44,38.75,55,43.2,0.0224205943437007
"1679","1047022018","หนองหลวงศึกษา","4712","สว่างแดนดิน","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",37.479729,30.918918,22.381756,19.425675,25.589189,11.911965,5.790856,5.464755,7.077601,6.763966,13.5,15,12.5,5,8.8,65.5,48,42.5,40,39.6,-1.03097728440641
"1680","1047022019","โคกสีวิทยาสรรค์","4712","สว่างแดนดิน","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",37.862318,31.289855,21.322463,21.231884,24.53913,13.729238,5.751122,5.277121,9.389162,6.712594,15.5,17,10,2.5,12.4,77.5,46,32.5,52.5,43.6,-1.03544483521621
"1681","1047022021","สว่างแดนดิน","4712","สว่างแดนดิน","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",40.825242,33.101941,24.963592,20.072815,26.90097,12.620818,5.769382,8.603941,7.955094,6.914789,13.5,18,8.75,5,10,71,50,66.25,50,44.8,-0.260184793493157
"1682","1047022022","ส่องดาววิทยาคม","4713","ส่องดาว","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",40.00625,31.5375,22.28125,19.75,26.55,12.10178,6.33037,5.747876,8.428003,6.366906,9.5,13,11.25,2.5,12.4,73.5,45,37.5,45,48,-0.70321415723852
"1683","1047030207","บ้านนาสีนวล","4716","เจริญศิลป์","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","4702","สพป.สกลนคร เขต 2","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",38.928571,26.642857,21.25,21.071428,25.542857,12.097604,6.251938,4.432026,7.423074,6.8048,18,15,11.25,10,17.2,61.5,34,28.75,35,36.8,-1.49022743248343
"1684","1047032001","มัธยมวานรนิวาส","4708","วานรนิวาส","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",44.260493,34.338271,25.314814,24.302469,27.624691,13.539179,6.555494,8.473889,12.909628,7.736895,13.5,18,6.25,5,10.4,77.5,53,65,90,59.2,0.392425473347652
"1685","1047032002","คำตากล้าราชประชาสงเคราะห์","4709","คำตากล้า","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",40.006289,31.371069,23.734276,20.078616,26.100628,13.425896,5.773017,6.702912,8.593828,6.820906,11,14,11.25,5,9.6,79.5,46,55,57.5,48.4,-0.676983123540592
"1686","1047032003","กุดเรือคำพิทยาคาร","4708","วานรนิวาส","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",36.449152,30.711864,21.271186,18.516949,26.671186,12.190125,5.480478,4.459632,8.501229,6.945578,18,18,10,5,11.2,64,42,32.5,52.5,40.4,-1.10818185092484
"1687","1047032004","ศึกษาประชาสามัคคี","4709","คำตากล้า","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",41.926829,31.585365,23.689024,19.57317,28.22439,11.339313,6.540592,7.314533,7.609013,7.448319,20,14,11.25,7.5,12.4,64.5,43,43.75,40,47.6,-0.354494373194028
"1688","1047032007","หนองแวงวิทยา","4708","วานรนิวาส","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",38.396551,32.344827,23.491379,21.465517,26.262068,13.757369,5.51034,5.36772,10.32901,6.495223,12,21,13.75,7.5,13.6,73.5,43,38.75,52.5,39.6,-0.565715770128163
"1689","1047032009","บ้านม่วงพิทยาคม","4710","บ้านม่วง","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",45.396739,33.217391,25.067934,25.733695,28.986956,13.983499,6.317379,9.164049,11.337451,7.73596,12.5,20,11.25,5,11.6,82,53,70,70,52.4,0.506569910372244
"1690","1047032010","โพธิ์ชัยทองพิทยาคม","4710","บ้านม่วง","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",33.833333,29.095238,21.130952,17.619047,21.466666,13.363359,6.682633,5.588902,6.834619,6.896606,13.5,16,11.25,5,14,67.5,44,33.75,30,43.2,-2.04596022047187
"1691","1047032012","อากาศอำนวยศึกษา","4711","อากาศอำนวย","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",42.801639,33.345276,25.415309,23.469055,28.028852,12.910252,6.577381,8.181607,10.824023,8.083773,15.5,17,11.25,5,9.6,76.5,55,62.5,95,72,0.188599670941513
"1692","1047032013","โพนงามศึกษา","4711","อากาศอำนวย","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",41.861386,32.950495,22.561881,21.014851,26.740594,11.882702,4.977924,5.144497,9.080077,7.107076,17,18,11.25,5,12.4,67.5,47,38.75,52.5,46.8,-0.320452079855244
"1693","1047032014","ท่าสงครามวิทยา","4711","อากาศอำนวย","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",35.7,31,19.875,18.25,25.8,10.704438,8.526429,3.233129,6.077622,6.368045,14,10,12.5,5,13.2,56,51,23.75,30,34.8,-1.28852929410792
"1694","1047032015","เจริญศิลป์ศึกษา ""โพธิ์คำอนุสรณ์""","4716","เจริญศิลป์","47","สกลนคร","ตะวันออกเฉียงเหนือ","SUBURB","10123","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 23","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",41.551282,33.153846,22.836538,20.897435,27.282051,13.062618,6.861406,5.875557,8.454007,7.008672,10,16,12.5,5,10.8,70.5,50,47.5,57.5,45.6,-0.246861112283118
"1695","3048100101","กีฬาจังหวัดนครพนม","4801","เมืองนครพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","URBAN","3048","ท้องถิ่นจังหวัดนครพนม","30","กรมส่งเสริมการปกครองท้องถิ่น","S",34.891304,29.913043,20.380434,15.652173,24.295652,9.01443,3.41242,4.854328,5.428256,6.337979,17.5,23,7.5,5,14.8,56.5,37,27.5,32.5,36.8,-1.73068021440616
"1696","1048012005","บ้านผึ้งวิทยาคม","4801","เมืองนครพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","URBAN","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",41.80303,33.878787,23.257575,19.696969,25.6,9.316766,5.318678,5.894747,7.705703,5.534684,23.5,20,13.75,5,17.2,62,45,45,37.5,37.6,-0.34839429285162
"1697","1048012006","ศรีบัวบานวิทยาคม","4801","เมืองนครพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","URBAN","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",41.385714,32.114285,23.857142,19.928571,27.965714,13.118192,5.765768,6.133714,8.006375,6.789823,17.5,22,8.75,7.5,14.4,62,46,37.5,47.5,46,-0.3151235578778
"1698","1048012008","ปลาปากวิทยา","4802","ปลาปาก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",40.197802,33.021978,24.532967,22.142857,27.336263,12.51919,5.64709,6.623842,8.537018,6.386037,11.5,21,13.75,5,12,65.5,48,50,55,48.4,-0.179976166347336
"1699","1048012009","กุตาไก้วิทยาคม","4802","ปลาปาก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",33.276595,28.854166,20.572916,18.020833,25.004255,9.33981,4.434662,5.032177,7.653946,6.216997,14,17,7.5,5,9.6,55.5,36,30,35,39.2,-1.75567083611243
"1700","1048012010","มัธยมพัชรกิติยาภา 1 นครพนม","4802","ปลาปาก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.566666,32.616666,22.895833,22.458333,25.74,12.462434,6.872876,6.256213,8.856396,7.654828,10.5,18,12.5,7.5,10.4,66,50,47.5,47.5,46.8,-0.501880410524174
"1701","1048012011","ธรรมโฆษิตวิทยา","4802","ปลาปาก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",41.346153,30.692307,21.730769,21.923076,31.692307,11.574814,4.998224,6.055402,9.41326,11.928147,24,19,12.5,10,14.4,56.5,38,31.25,40,56.8,-0.134678670198988
"1702","1048012012","โคกสว่างประชาสรรค์","4802","ปลาปาก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",37.517857,30.571428,20.714285,20.089285,28.471428,11.524417,5.876275,5.980143,8.876185,5.322788,17,19,10,2.5,19.2,62,41,38.75,50,40.4,-0.834999526577825
"1703","1048012014","ธาตุพนม","4805","ธาตุพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",40.998,32.380952,25.48115,22.232142,28.046215,13.546918,5.817132,9.907079,11.218108,8.095354,13.5,17,8.75,2.5,10,78,49,72.5,80,54,-0.0919192456927307
"1704","1048012015","อุ่มเหม้าประชาสรรค์","4805","ธาตุพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",41.161111,33.333333,23.444444,21.388888,27.342222,15.053391,7.573346,6.07337,10.554824,7.953043,13,15,12.5,5,11.6,77,50,40,62.5,49.6,-0.181814188043612
"1705","1048012016","โพนแพงพิทยาคม","4805","ธาตุพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",36.1,31.333333,21.208333,17.833333,24,9.376744,4.805089,4.770605,5.030462,6.141443,14,24,12.5,7.5,6.8,54,43,37.5,30,36,-1.35716612838615
"1706","1048012017","กุดฉิมวิทยาคม","4805","ธาตุพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",41.15625,33.8125,21.71875,19.375,26.075,11.598381,4.475192,6.310256,5.484352,6.235733,18,26,12.5,7.5,13.6,56.5,41,35,27.5,38,-0.441883627005894
"1707","1048012018","วัดบึงเหล็ก ในพระบรมราชานุเคราะห์","4805","ธาตุพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",39.066666,31.125,22.8125,18.90625,24,12.793053,4.794202,5.854685,7.703933,5.87367,17.5,21,10,10,13.6,63.5,38,31.25,35,35.2,-1.08284173579576
"1708","1048012019","นาถ่อนพัฒนา","4805","ธาตุพนม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",37.518181,31.290909,22.568181,20.227272,25.46909,12.062703,6.420628,5.942041,6.072904,6.951285,9,20,13.75,10,12,62,49,41.25,37.5,45.2,-0.942853016771426
"1709","1048012020","เรณูนครวิทยานุกูล","4806","เรณูนคร","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",44.217993,34.717241,28.771477,29.20103,30.955326,15.258756,7.627721,12.483864,19.662793,11.558217,15.5,17,8.75,2.5,13.2,82,60,77.5,100,87.6,1.20867949040218
"1710","1048012021","ดงดาวแจ้งพัฒนศึกษา","4806","เรณูนคร","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",35.5,30.428571,23.214285,20.714285,28.685714,12.109618,4.746642,5.544348,6.906814,6.04257,15.5,23,15,15,20.4,55.5,39,31.25,35,40,-0.777711490469359
"1711","1048012023","พระซองสามัคคีวิทยา","4807","นาแก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",42.942622,33.57377,23.196721,19.754098,25.291803,12.22102,5.924276,5.887107,8.182159,6.539622,18.5,20,8.75,5,11.6,81.5,46,47.5,52.5,39.6,-0.357566475686713
"1712","1048022001","อุเทนพัฒนา","4803","ท่าอุเทน","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",44.552884,32.875,25.15625,22.572115,27.646153,13.657367,7.006435,8.560249,12.366872,6.934711,14,14,8.75,2.5,11.6,76.5,51,65,90,49.6,0.125609813142855
"1713","1048022002","ไชยบุรีวิทยาคม","4803","ท่าอุเทน","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",34.104651,30,20.784883,18.953488,24.902325,12.033653,5.902305,5.385051,8.697643,5.555368,14,16,10,5,14.4,64,48,40,40,37.2,-1.51400116067436
"1714","1048022003","พะทายพิทยาคม","4803","ท่าอุเทน","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",39.484615,31.784615,24.288461,20.230769,28.375384,14.003838,6.962521,6.143202,8.058954,8.603078,15,17,12.5,5,9.6,66,47,47.5,37.5,49.6,-0.38205807537633
"1715","1048022004","รามราชพิทยาคม","4803","ท่าอุเทน","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",43.0625,33.75,23.072916,20.625,25.716666,14.177676,5.30919,6.353099,6.46505,5.599379,21,19,12.5,12.5,17.2,72,43,42.5,37.5,40,-0.247763350478676
"1716","1048022005","ท่าจำปาวิทยา","4803","ท่าอุเทน","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",34.666666,29.904761,19.880952,21.309523,25.580952,9.800795,6.420983,5.521936,8.114472,5.323051,13.5,17,8.75,10,12.8,55.5,40,32.5,37.5,33.2,-1.3567250370227
"1717","1048022006","เชียงยืนวิทยา","4803","ท่าอุเทน","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",56.833333,34.444444,28.888888,27.5,28.844444,11.130538,4.693047,6.883062,10.736748,5.103182,35,26,20,15,20.4,70.5,42,38.75,45,38,1.56914261082737
"1718","1048022007","บ้านแพงพิทยาคม","4804","บ้านแพง","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",47.186956,35.556521,25.869565,22.130434,27.55826,12.810911,6.027753,8.874386,10.871001,8.129797,18,23,11.25,2.5,12,75,57,61.25,82.5,52,0.625213096554025
"1719","1048022008","ลังกาพิทยาคม","4804","บ้านแพง","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",35.178571,32.142857,19.107142,20.178571,25.4,10.590776,5.65505,4.237075,5.300293,4.827895,17.5,25,11.25,10,19.6,54.5,43,27.5,27.5,34.8,-1.15404981101573
"1720","1048022009","สหราษฎร์รังสฤษดิ์","4808","ศรีสงคราม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",42.496794,33.496855,24.098101,21.693037,27.556687,13.171759,5.996724,6.807238,10.16972,6.941664,15.5,15,11.25,5,11.6,79,48,46.25,70,58.8,-0.0155209396468297
"1721","1048022010","สามผงวิทยาคม","4808","ศรีสงคราม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",34.875,30.7,24.625,18.75,26.38,13.253183,6.116371,6.674344,7.437237,9.988373,13,21,12.5,7.5,14,64,42,36.25,45,57.6,-1.03536528101769
"1722","1048022011","สนธิราษฎร์วิทยา","4808","ศรีสงคราม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",45.293478,33.065217,21.847826,21.847826,26.226086,10.314393,5.895476,4.143643,9.199403,8.128386,24,21,12.5,7.5,11.6,67,43,35,47.5,48,-0.166754648509714
"1723","1048022012","นาคำราษฎร์รังสรรค์","4808","ศรีสงคราม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",37.782608,34.260869,21.684782,21.195652,27.095652,10.309164,6.187065,5.858483,9.408297,9.242787,22.5,18,11.25,5,12,58.5,46,33.75,40,56.4,-0.374784276365567
"1724","1048022013","นาเดื่อพิทยาคม","4808","ศรีสงคราม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",40.407407,31.925925,19.722222,20.277777,27.688888,12.913557,5.798632,4.910463,6.322114,8.444213,14.5,16,11.25,5,13.6,61,42,31.25,30,48,-0.624279353919111
"1725","1048022014","บ้านข่าพิทยาคม","4808","ศรีสงคราม","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",36.604166,28.625,22.083333,17.916666,26.583333,10.976282,5.566361,6.023681,7.27677,7.629749,16.5,17,10,5,12.8,65.5,42,41.25,45,46.8,-1.36659650333061
